rollno,student_name,emailid,address,contact,mid1_exam_30,mid2_exam_30,attendance_pct_100,backlogs,prev_year_sgpa_10,result
1190,Rohan Patel,rohan.patel6368@rediffmail.com,"204 Gandhi Boulevard, Gurgaon - 580413",6802141793,30,15.8,77,0,7.15,Pass
1191,Rahul Roy,rahul.roy4697@icloud.com,"275 Gandhi Square, Jaipur - 501651",9031719772,21.3,24.8,79,0,4.84,Fail
1192,Arjun Choudhury,arjun.choudhury7795@hotmail.com,"460 Gandhi Street, Indore - 957092",8630484376,26.8,26.1,83,1,N/A,Fail
1193,Rishi Dutta,rishi.dutta5267@hotmail.com,"374 Shivaji Drive, Nagpur - 193625",7897158366,6.5,24.7,71,0,6.16,Pass
1194,Isha Sen,isha.sen8313@outlook.com,"70 Main Lane, Pune - 973391",7594787485,18.0,26.2,98,2,5.62,Fail
1195,Vivaan Reddy,vivaan.reddy6112@outlook.com,"305 Patel Lane, Ranchi - 597636",8478538226,19.6,21.6,93,0,6.01,Pass
1196,Meera Dutta,meera.dutta3521@icloud.com,"114 Rajendra Avenue, Jaipur - 783239",9204526134,30,6.2,83,0,N/A,Pass
1197,Aarav Reddy,aarav.reddy4145@rediffmail.com,"413 Nehru Boulevard, Visakhapatnam - 494764",8266348777,19.2,24.4,73,0,N/A,Pass
1198,Sahil Bansal,sahil.bansal9738@rediffmail.com,"145 Nehru Road, Chandigarh - 166939",8539945315,9.2,9.0,56,0,6.82,Fail
1199,Tanvi Mishra,tanvi.mishra5246@protonmail.com,"72 Main Circle, Lucknow - 372029",9032706313,20.4,18.3,76,0,5.22,Fail
1200,Diya Bhattacharya,diya.bhattacharya5883@rediffmail.com,"154 Market Court, Kolkata - 408055",6021988477,17.4,8.6,75,2,6.95,Fail
1201,Naman Roy,naman.roy5438@hotmail.com,"134 Nehru Circle, Ranchi - 223503",9665691647,22.9,14.8,47,0,6.94,Fail
1202,Amit Verma,amit.verma3291@hotmail.com,"210 Patel Lane, Indore - 850433",7345526911,8.1,19.7,51,0,N/A,Pass
1203,Ananya Arora,ananya.arora2605@outlook.com,"403 Park Lane, Vadodara - 554780",9027529118,24.7,17.6,42,0,7.85,Fail
1204,Sneha Singh,sneha.singh77@protonmail.com,"376 Rajendra Avenue, Ludhiana - 461077",8553753599,18.5,12.6,50,2,7.87,Pass
1205,Swati Jain,swati.jain8597@hotmail.com,"223 Market Path, Patna - 613990",8221721910,25.8,30,91,0,7.62,Pass
1206,Nidhi Gupta,nidhi.gupta2027@hotmail.com,"365 Main Square, Patna - 771426",8676343517,17.5,17.3,46,0,N/A,Pass
1207,Vikram Bansal,vikram.bansal4150@outlook.com,"360 Market Avenue, Ludhiana - 819051",6588252632,16.8,14.0,57,0,N/A,Fail
1208,Rahul Chopra,rahul.chopra1938@hotmail.com,"59 Park Circle, Pune - 738585",7636275393,9.2,27.6,62,0,N/A,Pass
1209,Pooja Sen,pooja.sen7885@hotmail.com,"121 Main Street, Ghaziabad - 193327",6168394616,1.6,20.7,72,0,7.22,Fail
1210,Veer Iyer,veer.iyer4337@outlook.com,"26 Park Lane, Ranchi - 141361",8201657412,14.9,20.4,94,0,N/A,Fail
1211,Varun Desai,varun.desai7181@rediffmail.com,"138 Park Path, Varanasi - 459371",7783872028,11.7,23.2,93,0,4.59,Pass
1212,Sanjay Sen,sanjay.sen970@icloud.com,"82 Park Square, Agra - 719447",9208643631,24.9,21.7,62,0,7.87,Fail
1213,Sanjay Bhat,sanjay.bhat8007@gmail.com,"455 Shivaji Circle, Delhi - 166413",8108057356,30,20.0,73,1,6.27,Pass
1214,Aisha Kumar,aisha.kumar7101@protonmail.com,"373 Rajendra Circle, Kochi - 795952",9632445649,12.4,30,72,1,N/A,Pass
1215,Neha Nair,neha.nair4567@gmail.com,"260 Rajendra Court, Nagpur - 497031",9509431976,19.2,25.2,76,0,7.42,Pass
1216,Simran Choudhury,simran.choudhury301@gmail.com,"207 Shivaji Street, Noida - 675772",6547251133,22.7,2.9,80,1,5.75,Fail
1217,Divya Khanna,divya.khanna7455@hotmail.com,"287 Patel Path, Ludhiana - 574515",6829998009,19.7,25.1,80,0,6.82,Pass
1218,Ananya Bhat,ananya.bhat2311@icloud.com,"368 Shivaji Road, Jaipur - 740525",7805492785,24.3,16.2,69,0,8.43,Fail
1219,Vikram Dutta,vikram.dutta7391@outlook.com,"338 Market Circle, Mumbai - 656128",6808041613,20.9,29.1,98,0,5.84,Fail
1220,Rahul Mishra,rahul.mishra9849@rediffmail.com,"452 Gandhi Court, Patna - 503349",9274374218,15.3,30,58,1,6.18,Pass
1221,Kritika Khanna,kritika.khanna5153@protonmail.com,"378 Rajendra Avenue, Pune - 754488",8243940366,6.9,22.1,85,0,6.5,Pass
1222,Vikram Dutta,vikram.dutta5781@rediffmail.com,"246 Shivaji Court, Lucknow - 988460",9471642620,16.4,18.8,49,0,6.8,Pass
1223,Shreya Verma,shreya.verma1026@protonmail.com,"402 Nehru Avenue, Mysore - 667461",6943878598,13.9,11.7,75,3,5.6,Fail
1224,Kavya Sen,kavya.sen779@outlook.com,"199 Shivaji Path, Noida - 156416",6489005480,22.1,30,95,2,5.24,Fail
1225,Sneha Iyer,sneha.iyer7363@yahoo.com,"350 Park Lane, Kolkata - 870787",6620054076,15.3,11.5,48,0,7.46,Pass
1226,Amit Sharma,amit.sharma2528@hotmail.com,"306 Main Drive, Varanasi - 794043",8537965898,19.3,13.4,54,0,7.61,Pass
1227,Harsh Reddy,harsh.reddy3505@protonmail.com,"170 Gandhi Path, Lucknow - 329057",9037811610,25.4,15.6,97,1,5.66,Fail
1228,Akshay Mishra,akshay.mishra1867@outlook.com,"132 Nehru Street, Agra - 641976",8479970041,12.2,19.5,81,0,N/A,Pass
1229,Bhavna Bansal,bhavna.bansal130@protonmail.com,"34 Rajendra Avenue, Ranchi - 818700",9589154183,21.6,30,96,0,6.79,Pass
1230,Varun Sharma,varun.sharma1443@gmail.com,"28 Market Boulevard, Noida - 173864",7207624837,14.0,13.0,65,0,7.52,Pass
1231,Aarav Bose,aarav.bose1046@icloud.com,"382 Main Road, Kochi - 627263",6240793721,13.5,15.7,99,0,7.49,Pass
1232,Karan Roy,karan.roy8951@hotmail.com,"492 Market Boulevard, Ghaziabad - 933636",8637824374,18.8,21.5,42,0,6.33,Pass
1233,Nikhil Iyer,nikhil.iyer3451@protonmail.com,"380 Gandhi Avenue, Visakhapatnam - 777309",7691293717,20.4,30,52,0,8.2,Fail
1234,Kritika Sinha,kritika.sinha9015@gmail.com,"149 Park Boulevard, Hyderabad - 307008",9381800094,7.1,13.0,55,0,N/A,Pass
1235,Simran Sinha,simran.sinha5389@rediffmail.com,"338 Nehru Drive, Chennai - 693025",8764011369,26.2,22.8,60,3,6.61,Pass
1236,Varun Saxena,varun.saxena7873@outlook.com,"229 Gandhi Boulevard, Chandigarh - 678470",6605446007,25.6,8.2,48,0,5.45,Fail
1237,Nidhi Bose,nidhi.bose521@icloud.com,"298 Shivaji Drive, Pune - 138437",8329446784,9.9,15.9,89,2,N/A,Pass
1238,Nikhil Mishra,nikhil.mishra5971@rediffmail.com,"6 Rajendra Drive, Ghaziabad - 273900",7916502228,21.7,25.8,82,3,9.44,Pass
1239,Simran Reddy,simran.reddy1039@hotmail.com,"190 Rajendra Street, Ghaziabad - 316819",8961814514,30,12.4,42,0,6.16,Fail
1240,Sakshi Bansal,sakshi.bansal9351@yahoo.com,"193 Shivaji Path, Nashik - 785074",6514017540,13.8,8.9,73,0,8.63,Pass
1241,Diya Saxena,diya.saxena9909@gmail.com,"257 Market Circle, Kolkata - 341163",6206067650,20.4,22.1,78,0,6.52,Fail
1242,Diya Malhotra,diya.malhotra9689@yahoo.com,"332 Shivaji Street, Ahmedabad - 145241",7692044390,21.0,17.7,76,0,6.55,Pass
1243,Karan Jain,karan.jain9244@protonmail.com,"10 Nehru Road, Pune - 571024",9020002737,24.3,29.8,78,1,6.07,Fail
1244,Veer Jain,veer.jain9686@gmail.com,"118 Shivaji Square, Chennai - 213845",6413599241,17.7,10.1,42,0,N/A,Pass
1245,Sanjay Saxena,sanjay.saxena9897@rediffmail.com,"424 Main Square, Gurgaon - 541120",8757341777,19.5,16.8,100,3,5.6,Fail
1246,Meera Kumar,meera.kumar6981@yahoo.com,"131 Patel Avenue, Agra - 187890",8630274264,18.0,19.7,87,0,N/A,Pass
1247,Pooja Sen,pooja.sen5185@outlook.com,"186 Park Lane, Visakhapatnam - 783227",8597520265,9.2,15.5,83,3,6.1,Pass
1248,Diya Rao,diya.rao5034@rediffmail.com,"177 Shivaji Lane, Ranchi - 791309",6211837506,16.4,9.5,50,0,7.41,Pass
1249,Kritika Jain,kritika.jain862@yahoo.com,"200 Main Road, Varanasi - 252388",9869931869,22.6,20.8,45,0,8.45,Pass
1250,Tanvi Sharma,tanvi.sharma2881@protonmail.com,"254 Patel Street, Pune - 991885",8836429847,17.1,20.6,84,0,5.4,Pass
1251,Aarav Gupta,aarav.gupta1432@hotmail.com,"400 Shivaji Path, Ghaziabad - 514338",9517195150,6.6,17.8,44,0,5.32,Pass
1252,Anjali Reddy,anjali.reddy9944@yahoo.com,"233 Shivaji Drive, Mumbai - 373792",7900829971,14.6,14.7,91,2,9.6,Fail
1253,Meera Bhat,meera.bhat3995@icloud.com,"174 Patel Circle, Patna - 715333",6070046110,17.7,25.4,90,0,5.6,Pass
1254,Aarav Sen,aarav.sen4324@yahoo.com,"148 Park Square, Ghaziabad - 885162",8916475897,30,25.7,62,2,6.23,Fail
1255,Sneha Bhat,sneha.bhat3281@yahoo.com,"377 Rajendra Boulevard, Pune - 340342",7586042076,21.4,13.8,89,0,N/A,Fail
1256,Simran Jain,simran.jain118@icloud.com,"439 Main Circle, Kochi - 750818",8026301048,0,20.1,98,0,6.45,Fail
1257,Diya Bansal,diya.bansal543@rediffmail.com,"178 Shivaji Lane, Bhopal - 226216",9036157653,16.9,16.1,46,0,5.76,Pass
1258,Shreya Reddy,shreya.reddy4423@outlook.com,"491 Gandhi Path, Kolkata - 622999",9199197408,15.9,13.0,94,0,7.87,Pass
1259,Rahul Choudhury,rahul.choudhury4432@icloud.com,"121 Shivaji Square, Pune - 252929",7041842844,24.7,15.9,97,0,7.11,Pass
1260,Shreya Bansal,shreya.bansal9313@gmail.com,"204 Park Lane, Delhi - 325934",8705237613,12.0,20.8,63,0,6.79,Pass
1261,Tanvi Malhotra,tanvi.malhotra9461@rediffmail.com,"333 Market Boulevard, Kochi - 440882",9631725051,19.4,13.5,49,0,5.92,Pass
1262,Aisha Arora,aisha.arora6641@icloud.com,"465 Park Road, Kolkata - 460318",7641362499,11.7,10.6,78,0,7.54,Pass
1263,Rishi Pandey,rishi.pandey2751@yahoo.com,"438 Main Lane, Coimbatore - 346025",8343875431,13.0,20.5,44,0,N/A,Pass
1264,Nikhil Kumar,nikhil.kumar4310@rediffmail.com,"80 Park Square, Lucknow - 340498",7462906091,20.8,15.8,73,0,7.02,Fail
1265,Akshay Khanna,akshay.khanna7811@outlook.com,"500 Nehru Court, Bhopal - 241679",7587552692,24.7,15.0,54,0,6.74,Pass
1266,Sanjay Desai,sanjay.desai4708@outlook.com,"274 Main Circle, Mysore - 600242",8620935604,23.9,14.3,75,0,7.68,Fail
1267,Aryan Srivastava,aryan.srivastava6209@yahoo.com,"135 Park Square, Nagpur - 351199",8768773991,6.3,25.6,51,0,6.09,Fail
1268,Sneha Nair,sneha.nair327@yahoo.com,"26 Main Lane, Hyderabad - 395819",8035236295,14.2,19.9,53,0,6.91,Pass
1269,Sahil Sinha,sahil.sinha529@hotmail.com,"42 Market Street, Jaipur - 913332",9896529524,13.5,19.8,93,0,N/A,Fail
1270,Neha Mishra,neha.mishra7267@yahoo.com,"378 Main Avenue, Bhopal - 871042",6218155484,7.6,20.7,59,0,6.75,Pass
1271,Diya Bose,diya.bose4905@yahoo.com,"185 Main Avenue, Hyderabad - 347429",9393774816,9.2,21.6,47,0,7.64,Pass
1272,Diya Sen,diya.sen9778@yahoo.com,"191 Park Avenue, Kolkata - 624204",6257922823,15.5,22.0,74,0,8.9,Fail
1273,Rishi Choudhury,rishi.choudhury3171@gmail.com,"353 Shivaji Path, Coimbatore - 241277",8859728403,16.6,12.1,58,0,6.92,Pass
1274,Harsh Nair,harsh.nair7684@hotmail.com,"445 Market Road, Gurgaon - 262556",9871704354,28.0,19.0,64,2,6.93,Fail
1275,Bhavna Srivastava,bhavna.srivastava6358@yahoo.com,"269 Patel Court, Chennai - 742819",8680523926,29.2,17.0,73,0,6.35,Pass
1276,Aditya Malhotra,aditya.malhotra1763@outlook.com,"99 Park Street, Nashik - 772926",9120717574,7.3,17.4,56,0,9.3,Pass
1277,Simran Bhattacharya,simran.bhattacharya1320@outlook.com,"411 Main Path, Noida - 879593",9825544304,25.0,19.6,79,0,6.4,Fail
1278,Rohan Malhotra,rohan.malhotra8521@gmail.com,"52 Rajendra Court, Surat - 298664",7152161448,21.1,16.4,51,0,9.15,Pass
1279,Harsh Saxena,harsh.saxena5173@rediffmail.com,"167 Gandhi Square, Mysore - 764002",9343446878,30,13.2,87,0,7.87,Fail
1280,Aarav Choudhury,aarav.choudhury577@hotmail.com,"306 Main Court, Chennai - 416504",6952996130,18.9,17.9,92,1,N/A,Pass
1281,Amit Verma,amit.verma4351@hotmail.com,"456 Rajendra Avenue, Jaipur - 950473",8984664080,5.3,27.6,86,3,7.64,Pass
1282,Rahul Jain,rahul.jain4931@gmail.com,"375 Shivaji Road, Mysore - 158640",8804564187,8.5,7.7,95,0,8.01,Fail
1283,Arjun Iyer,arjun.iyer8601@gmail.com,"164 Market Path, Gurgaon - 831664",7657978181,6.9,0,68,0,N/A,Pass
1284,Karan Verma,karan.verma2175@hotmail.com,"43 Patel Drive, Coimbatore - 151707",9127677925,12.0,23.1,84,3,5.06,Pass
1285,Aisha Choudhury,aisha.choudhury8599@yahoo.com,"125 Park Boulevard, Mysore - 550957",8473979489,18.8,24.1,63,0,7.61,Fail
1286,Isha Gupta,isha.gupta5739@rediffmail.com,"421 Patel Drive, Chennai - 561860",6002830207,16.4,15.5,86,0,N/A,Fail
1287,Amit Khanna,amit.khanna4723@gmail.com,"176 Park Boulevard, Bhopal - 594079",6425399664,17.7,14.5,74,3,8.65,Fail
1288,Aryan Arora,aryan.arora8641@gmail.com,"131 Market Street, Lucknow - 310446",8522966707,17.5,18.5,64,0,6.67,Pass
1289,Rahul Singh,rahul.singh4802@icloud.com,"453 Shivaji Avenue, Surat - 633244",6177068228,8.6,19.8,45,0,5.04,Pass
1290,Swati Iyer,swati.iyer5475@outlook.com,"202 Market Street, Kochi - 817553",8298481206,13.9,30,57,0,6.72,Fail
1291,Vivaan Bansal,vivaan.bansal4600@yahoo.com,"78 Gandhi Square, Ghaziabad - 243929",6429819540,7.6,17.7,95,0,5.87,Fail
1292,Rishi Bansal,rishi.bansal2168@yahoo.com,"335 Market Drive, Noida - 817277",7704785815,20.7,15.3,73,0,8.55,Fail
1293,Meera Bhattacharya,meera.bhattacharya2599@hotmail.com,"35 Park Lane, Indore - 980304",7122782825,19.4,5.7,66,0,7.54,Fail
1294,Amit Dutta,amit.dutta3089@gmail.com,"68 Market Street, Mysore - 741710",8630074869,9.0,15.1,41,0,6.31,Pass
1295,Tanvi Bhat,tanvi.bhat6136@yahoo.com,"437 Shivaji Circle, Chandigarh - 244193",7830044665,29.7,21.2,40,1,8.82,Pass
1296,Rishi Khanna,rishi.khanna8037@protonmail.com,"167 Patel Avenue, Visakhapatnam - 524534",6835431320,17.1,17.8,100,0,5.62,Fail
1297,Aditya Chopra,aditya.chopra1801@outlook.com,"234 Main Avenue, Gurgaon - 663997",9758519013,8.9,26.2,43,0,6.04,Pass
1298,Yash Iyer,yash.iyer903@protonmail.com,"265 Market Circle, Varanasi - 777487",9978374906,30,14.9,77,0,6.8,Pass
1299,Priya Sinha,priya.sinha9681@protonmail.com,"459 Rajendra Circle, Bangalore - 362231",8420882289,17.3,15.7,47,0,N/A,Fail
1300,Nidhi Jain,nidhi.jain2629@outlook.com,"282 Shivaji Street, Mysore - 279186",8644630523,21.0,16.0,85,0,6.95,Fail
1301,Vikram Saxena,vikram.saxena2165@yahoo.com,"2 Nehru Street, Bhopal - 621801",9614632998,10.4,22.5,77,0,6.21,Fail
1302,Aarav Reddy,aarav.reddy8977@hotmail.com,"318 Rajendra Street, Kolkata - 255458",6100770118,30,21.9,82,2,7.29,Fail
1303,Ananya Das,ananya.das4669@rediffmail.com,"339 Market Circle, Coimbatore - 707091",8000675383,19.8,23.6,63,3,7.36,Pass
1304,Diya Verma,diya.verma2009@protonmail.com,"441 Nehru Path, Gurgaon - 533857",7988564933,15.4,17.0,86,3,5.13,Fail
1305,Yash Jain,yash.jain5195@hotmail.com,"270 Gandhi Lane, Vadodara - 689965",9008775062,10.5,14.9,79,1,N/A,Pass
1306,Vikram Choudhury,vikram.choudhury3406@icloud.com,"316 Shivaji Square, Delhi - 450007",8738056872,18.2,23.3,58,2,6.86,Pass
1307,Aarav Kumar,aarav.kumar5470@hotmail.com,"203 Main Lane, Pune - 446570",8742656117,20.7,21.8,69,3,5.11,Fail
1308,Isha Arora,isha.arora5179@rediffmail.com,"275 Main Avenue, Nashik - 818792",8518681304,23.9,24.2,41,1,6.62,Pass
1309,Tanvi Kumar,tanvi.kumar5060@protonmail.com,"440 Gandhi Street, Jaipur - 533974",6315632990,1.6,23.7,53,0,N/A,Fail
1310,Sneha Bhattacharya,sneha.bhattacharya1527@outlook.com,"260 Main Circle, Patna - 624345",7111920251,28.1,14.1,73,1,9.58,Pass
1311,Sanjay Malhotra,sanjay.malhotra608@outlook.com,"199 Park Street, Lucknow - 146169",6726435900,29.5,21.3,89,0,6.44,Fail
1312,Pooja Nair,pooja.nair3295@yahoo.com,"147 Nehru Court, Indore - 910327",9882455823,17.4,22.8,47,0,6.18,Pass
1313,Kavya Arora,kavya.arora4021@yahoo.com,"37 Nehru Drive, Patna - 455194",9217867296,23.0,30,43,0,N/A,Pass
1314,Tanvi Saxena,tanvi.saxena9721@protonmail.com,"429 Patel Drive, Kochi - 427618",8510886562,20.7,16.8,74,3,5.06,Pass
1315,Veer Kumar,veer.kumar7474@hotmail.com,"351 Patel Circle, Ahmedabad - 334666",7944713401,24.0,15.6,84,2,8.14,Pass
1316,Veer Khanna,veer.khanna2808@hotmail.com,"394 Gandhi Drive, Nashik - 233583",6754448479,19.5,16.7,59,0,6.64,Pass
1317,Neha Bansal,neha.bansal2615@outlook.com,"197 Park Path, Pune - 953453",9676510043,13.1,17.7,82,3,N/A,Pass
1318,Akshay Bansal,akshay.bansal1609@icloud.com,"228 Market Boulevard, Surat - 172989",6816263800,13.3,27.3,43,0,N/A,Pass
1319,Aarav Dutta,aarav.dutta2413@protonmail.com,"77 Patel Court, Lucknow - 508927",9840381733,15.5,13.8,76,3,9.95,Pass
1320,Aisha Chopra,aisha.chopra6632@icloud.com,"66 Nehru Street, Kochi - 675548",6593556607,7.2,2.2,47,1,5.57,Pass
1321,Akshay Sen,akshay.sen6281@outlook.com,"196 Shivaji Court, Pune - 794669",7039557201,20.6,24.9,99,1,7.23,Pass
1322,Vivaan Verma,vivaan.verma7984@protonmail.com,"224 Market Road, Chennai - 773441",9989295264,15.4,26.9,99,0,5.65,Pass
1323,Rishi Mishra,rishi.mishra5831@yahoo.com,"96 Shivaji Drive, Mumbai - 706013",9449876106,10.5,23.3,63,3,7.84,Fail
1324,Amit Choudhury,amit.choudhury8634@icloud.com,"385 Nehru Circle, Gurgaon - 182035",6348227727,23.2,12.5,82,0,5.5,Pass
1325,Aisha Sharma,aisha.sharma5638@rediffmail.com,"399 Main Circle, Bhopal - 637567",9718809037,6.4,30,58,0,5.96,Fail
1326,Shreya Sharma,shreya.sharma7762@rediffmail.com,"87 Main Boulevard, Thiruvananthapuram - 873200",6526831162,14.6,25.7,94,0,7.51,Pass
1327,Shreya Singh,shreya.singh1837@rediffmail.com,"90 Market Circle, Kochi - 947083",7009805180,5.5,20.1,95,0,N/A,Pass
1328,Amit Srivastava,amit.srivastava8135@icloud.com,"212 Shivaji Avenue, Ghaziabad - 561568",7482088956,10.6,10.5,47,0,6.17,Fail
1329,Bhavna Reddy,bhavna.reddy6232@protonmail.com,"362 Shivaji Circle, Jaipur - 252201",9345918656,29.0,25.4,83,0,N/A,Pass
1330,Harsh Khanna,harsh.khanna7084@rediffmail.com,"471 Nehru Path, Jaipur - 380062",6803987709,14.6,9.5,55,2,7.24,Fail
1331,Akshay Bansal,akshay.bansal183@protonmail.com,"5 Park Street, Visakhapatnam - 202445",6239165449,11.3,27.4,56,0,8.31,Fail
1332,Pooja Jain,pooja.jain2005@protonmail.com,"491 Park Road, Ranchi - 734060",7086370835,21.3,16.4,44,2,8.5,Fail
1333,Akshay Rao,akshay.rao2663@icloud.com,"38 Nehru Street, Surat - 507467",8277609488,17.3,30,51,0,7.17,Fail
1334,Rahul Verma,rahul.verma8867@icloud.com,"221 Rajendra Drive, Nagpur - 211411",9367588279,24.7,21.0,76,0,7.08,Pass
1335,Aarav Bhattacharya,aarav.bhattacharya629@protonmail.com,"200 Nehru Lane, Ludhiana - 445853",9468061102,1.5,17.5,71,0,7.21,Pass
1336,Aarav Mishra,aarav.mishra7908@gmail.com,"291 Gandhi Path, Ghaziabad - 417539",9826993893,6.0,28.4,63,2,N/A,Pass
1337,Kavya Bose,kavya.bose3337@yahoo.com,"284 Main Square, Ghaziabad - 300282",8283758926,17.8,26.3,62,0,5.77,Fail
1338,Sanjay Sharma,sanjay.sharma3173@gmail.com,"369 Rajendra Circle, Surat - 166053",8781527616,19.2,18.8,61,0,6.11,Fail
1339,Swati Sinha,swati.sinha8801@yahoo.com,"380 Rajendra Road, Delhi - 871186",7376842282,20.7,26.5,55,0,5.88,Fail
1340,Rahul Sinha,rahul.sinha2806@icloud.com,"303 Park Road, Hyderabad - 621293",7165304376,11.1,29.5,87,0,6.22,Fail
1341,Pooja Dutta,pooja.dutta756@rediffmail.com,"89 Gandhi Road, Hyderabad - 387199",7548620154,16.3,22.1,50,0,7.8,Pass
1342,Aisha Mishra,aisha.mishra2594@gmail.com,"451 Patel Road, Mumbai - 107575",7977727965,15.5,10.6,58,0,6.18,Pass
1343,Anjali Chopra,anjali.chopra7389@outlook.com,"123 Market Drive, Ludhiana - 139449",7375312491,18.5,16.9,92,0,N/A,Pass
1344,Vikram Chopra,vikram.chopra1577@rediffmail.com,"186 Rajendra Circle, Mysore - 756896",7187243159,16.1,23.0,83,0,8.81,Fail
1345,Arjun Bose,arjun.bose5976@hotmail.com,"108 Shivaji Boulevard, Indore - 746782",9186047172,17.0,4.2,51,3,7.59,Pass
1346,Sakshi Nair,sakshi.nair6875@yahoo.com,"383 Gandhi Avenue, Mysore - 215483",8978316519,20.2,19.5,52,0,8.03,Pass
1347,Yash Verma,yash.verma3551@rediffmail.com,"233 Market Square, Kochi - 243031",9091608595,5.1,5.9,52,0,7.41,Fail
1348,Veer Pandey,veer.pandey2814@icloud.com,"176 Rajendra Boulevard, Vadodara - 264405",7986563860,19.4,12.3,95,0,7.57,Pass
1349,Yash Choudhury,yash.choudhury4051@yahoo.com,"168 Shivaji Drive, Ahmedabad - 720518",7857962086,16.2,20.0,70,0,4.67,Fail
1350,Rishi Bhat,rishi.bhat3950@gmail.com,"286 Main Square, Pune - 239159",8270410210,19.6,17.3,70,0,6.38,Pass
1351,Sakshi Singh,sakshi.singh7462@outlook.com,"396 Market Square, Kolkata - 928227",8987099862,17.9,18.7,80,0,5.81,Fail
1352,Aisha Bansal,aisha.bansal9434@icloud.com,"107 Park Drive, Patna - 452002",6221459606,16.9,13.6,42,0,7.7,Fail
1353,Kritika Sen,kritika.sen3364@yahoo.com,"172 Rajendra Court, Hyderabad - 780567",9018690355,18.2,8.0,60,3,7.82,Pass
1354,Swati Srivastava,swati.srivastava2020@outlook.com,"364 Nehru Circle, Vadodara - 486029",6091628107,20.5,24.5,51,0,N/A,Pass
1355,Amit Bhat,amit.bhat2475@icloud.com,"105 Main Boulevard, Visakhapatnam - 815552",7330373419,21.6,9.7,41,0,N/A,Fail
1356,Swati Bose,swati.bose5513@outlook.com,"297 Gandhi Path, Chandigarh - 722181",9262092770,23.5,6.3,59,1,5.75,Fail
1357,Arjun Verma,arjun.verma5795@hotmail.com,"234 Market Drive, Agra - 268601",8412168053,19.8,21.8,60,0,7.42,Pass
1358,Akshay Desai,akshay.desai2433@hotmail.com,"230 Market Court, Lucknow - 227392",6375325559,26.2,29.6,72,0,6.85,Fail
1359,Meera Das,meera.das2419@icloud.com,"290 Patel Path, Ludhiana - 217772",9866219906,23.7,25.3,59,0,6.3,Pass
1360,Sneha Arora,sneha.arora8635@yahoo.com,"401 Nehru Avenue, Mumbai - 187650",9112962480,19.0,25.4,71,0,6.62,Pass
1361,Sahil Mishra,sahil.mishra2433@protonmail.com,"438 Shivaji Path, Surat - 490942",6517531326,6.5,30,95,0,4.0,Fail
1362,Kavya Gupta,kavya.gupta6954@protonmail.com,"459 Shivaji Lane, Varanasi - 715703",6616926023,25.5,12.6,73,0,10.0,Fail
1363,Nikhil Singh,nikhil.singh6718@protonmail.com,"469 Nehru Square, Kolkata - 682814",9588097152,20.7,24.9,75,0,7.32,Pass
1364,Veer Reddy,veer.reddy449@icloud.com,"2 Market Boulevard, Lucknow - 771671",9530582285,12.9,25.1,81,0,9.16,Pass
1365,Rohan Jain,rohan.jain5937@rediffmail.com,"247 Shivaji Boulevard, Nagpur - 819232",9514489277,10.0,26.6,41,0,N/A,Pass
1366,Sanjay Desai,sanjay.desai2685@gmail.com,"140 Gandhi Square, Nagpur - 473277",6539890206,1.9,16.2,72,1,6.21,Pass
1367,Akshay Srivastava,akshay.srivastava4942@hotmail.com,"351 Gandhi Road, Noida - 708223",8536110214,15.5,26.8,63,0,6.92,Pass
1368,Pooja Verma,pooja.verma8257@yahoo.com,"426 Rajendra Court, Vadodara - 823154",6087455827,21.0,17.4,48,0,5.36,Fail
1369,Tanvi Chopra,tanvi.chopra5614@yahoo.com,"364 Nehru Street, Coimbatore - 954143",6955019690,27.8,21.2,54,0,N/A,Pass
1370,Vikram Patel,vikram.patel318@icloud.com,"248 Shivaji Street, Pune - 213055",6549509559,15.0,22.6,44,0,7.42,Fail
1371,Tanvi Malhotra,tanvi.malhotra9637@yahoo.com,"95 Gandhi Street, Bangalore - 252628",8788913862,22.4,25.5,86,0,8.08,Pass
1372,Pooja Sen,pooja.sen3148@hotmail.com,"88 Main Road, Agra - 324412",9531370274,23.4,3.8,51,3,7.92,Pass
1373,Vikram Dutta,vikram.dutta5159@gmail.com,"239 Park Court, Chennai - 619901",8321763524,16.1,18.3,60,0,5.96,Fail
1374,Rishi Reddy,rishi.reddy9085@outlook.com,"149 Shivaji Avenue, Ranchi - 172991",9578148768,14.4,28.7,83,0,6.94,Fail
1375,Vikram Verma,vikram.verma6478@outlook.com,"356 Park Lane, Bangalore - 481378",7454411858,0.3,7.8,47,3,6.44,Pass
1376,Karan Desai,karan.desai7805@protonmail.com,"309 Shivaji Circle, Gurgaon - 392439",7593500258,9.0,22.8,71,0,N/A,Pass
1377,Arjun Srivastava,arjun.srivastava1127@outlook.com,"348 Main Lane, Surat - 733953",8950966235,21.3,16.9,44,3,6.43,Fail
1378,Simran Chopra,simran.chopra4297@rediffmail.com,"176 Main Street, Visakhapatnam - 224922",9228198735,22.6,13.4,42,0,7.26,Pass
1379,Yash Verma,yash.verma5129@protonmail.com,"200 Patel Road, Nashik - 807815",9752591527,3.7,6.4,72,0,7.16,Fail
